date,product,expiry,tenor,leg,value
2022-09-28 00:00:00,roll_carry,3M,10Y,TOTAL_CARRY,-0.770186
2022-09-28 00:00:00,roll_carry,3M,15Y,CARRY,0.0
2022-09-28 00:00:00,roll_carry,3M,15Y,ROLL,-0.773414
2022-09-28 00:00:00,roll_carry,3M,15Y,TOTAL_CARRY,-0.773414
2022-09-28 00:00:00,roll_carry,3M,1Y,CARRY,0.0
2022-09-28 00:00:00,roll_carry,3M,1Y,ROLL,18.189
2022-09-28 00:00:00,roll_carry,3M,1Y,TOTAL_CARRY,18.189
2022-09-28 00:00:00,roll_carry,3M,20Y,CARRY,0.0
2022-09-28 00:00:00,roll_carry,3M,20Y,ROLL,-1.26092
2022-09-28 00:00:00,roll_carry,3M,20Y,TOTAL_CARRY,-1.26092
2022-09-28 00:00:00,roll_carry,3M,2Y,CARRY,0.0
2022-09-28 00:00:00,roll_carry,3M,2Y,ROLL,1.02641
2022-09-28 00:00:00,roll_carry,3M,2Y,TOTAL_CARRY,1.02641
2022-09-28 00:00:00,roll_carry,3M,3M,CARRY,0.0
2022-09-28 00:00:00,roll_carry,3M,3M,ROLL,75.229
2022-09-28 00:00:00,roll_carry,3M,3M,TOTAL_CARRY,75.229
2022-09-28 00:00:00,roll_carry,3M,3Y,CARRY,0.0
2022-09-28 00:00:00,roll_carry,3M,3Y,ROLL,-1.36437
2022-09-28 00:00:00,roll_carry,3M,3Y,TOTAL_CARRY,-1.36437
2022-09-28 00:00:00,roll_carry,3M,4Y,CARRY,0.0
2022-09-28 00:00:00,roll_carry,3M,4Y,ROLL,-1.59392
2022-09-28 00:00:00,roll_carry,3M,4Y,TOTAL_CARRY,-1.59392
2022-09-28 00:00:00,roll_carry,3M,5Y,CARRY,0.0
2022-09-28 00:00:00,roll_carry,3M,5Y,ROLL,-1.328
2022-09-28 00:00:00,roll_carry,3M,5Y,TOTAL_CARRY,-1.328
2022-09-28 00:00:00,roll_carry,3M,6M,CARRY,0.0
2022-09-28 00:00:00,roll_carry,3M,6M,ROLL,42.2729
2022-09-28 00:00:00,roll_carry,3M,6M,TOTAL_CARRY,42.2729
2022-09-28 00:00:00,roll_carry,3M,7Y,CARRY,0.0
2022-09-28 00:00:00,roll_carry,3M,7Y,ROLL,-1.34644
2022-09-28 00:00:00,roll_carry,3M,7Y,TOTAL_CARRY,-1.34644
2022-09-28 00:00:00,roll_carry,3Y,1Y,CARRY,0.0
2022-09-28 00:00:00,roll_carry,3Y,1Y,ROLL,-2.94106
2022-09-28 00:00:00,roll_carry,3Y,1Y,TOTAL_CARRY,-2.94106
2022-09-28 00:00:00,roll_carry,3Y,2Y,CARRY,0.0
2022-09-28 00:00:00,roll_carry,3Y,2Y,ROLL,-1.83001
2022-09-28 00:00:00,roll_carry,3Y,2Y,TOTAL_CARRY,-1.83001
2022-09-28 00:00:00,roll_carry,3Y,3Y,CARRY,0.0
2022-09-28 00:00:00,roll_carry,3Y,3Y,ROLL,-1.40286
2022-09-28 00:00:00,roll_carry,3Y,3Y,TOTAL_CARRY,-1.40286
2022-09-28 00:00:00,roll_carry,3Y,4Y,CARRY,0.0
2022-09-28 00:00:00,roll_carry,3Y,4Y,ROLL,-1.47998
2022-09-28 00:00:00,roll_carry,3Y,4Y,TOTAL_CARRY,-1.47998
2022-09-28 00:00:00,roll_carry,3Y,5Y,CARRY,0.0
2022-09-28 00:00:00,roll_carry,3Y,5Y,ROLL,-1.23888
2022-09-28 00:00:00,roll_carry,3Y,5Y,TOTAL_CARRY,-1.23888
2022-09-28 00:00:00,roll_carry,3Y,7Y,CARRY,0.0
2022-09-28 00:00:00,roll_carry,3Y,7Y,ROLL,-0.624213
2022-09-28 00:00:00,roll_carry,3Y,7Y,TOTAL_CARRY,-0.624213
2022-09-28 00:00:00,roll_carry,40Y,1Y,CARRY,0.0
2022-09-28 00:00:00,roll_carry,40Y,1Y,ROLL,-0.599913
2022-09-28 00:00:00,roll_carry,40Y,1Y,TOTAL_CARRY,-0.599913
2022-09-28 00:00:00,roll_carry,45Y,1Y,CARRY,0.0
2022-09-28 00:00:00,roll_carry,45Y,1Y,ROLL,-2.48612
2022-09-28 00:00:00,roll_carry,45Y,1Y,TOTAL_CARRY,-2.48612
2022-09-28 00:00:00,roll_carry,4Y,1Y,CARRY,0.0
2022-09-28 00:00:00,roll_carry,4Y,1Y,ROLL,-0.682409
2022-09-28 00:00:00,roll_carry,4Y,1Y,TOTAL_CARRY,-0.682409
2022-09-28 00:00:00,roll_carry,4Y,2Y,CARRY,0.0
2022-09-28 00:00:00,roll_carry,4Y,2Y,ROLL,-0.598878
2022-09-28 00:00:00,roll_carry,4Y,2Y,TOTAL_CARRY,-0.598878
2022-09-28 00:00:00,roll_carry,4Y,3Y,CARRY,0.0
2022-09-28 00:00:00,roll_carry,4Y,3Y,ROLL,-0.961932
2022-09-28 00:00:00,roll_carry,4Y,3Y,TOTAL_CARRY,-0.961932
2022-09-28 00:00:00,roll_carry,4Y,4Y,CARRY,0.0
2022-09-28 00:00:00,roll_carry,4Y,4Y,ROLL,-0.774171
2022-09-28 00:00:00,roll_carry,4Y,4Y,TOTAL_CARRY,-0.774171
2022-09-28 00:00:00,roll_carry,4Y,5Y,CARRY,0.0
2022-09-28 00:00:00,roll_carry,4Y,5Y,ROLL,-0.47327
2022-09-28 00:00:00,roll_carry,4Y,5Y,TOTAL_CARRY,-0.47327
2022-09-28 00:00:00,roll_carry,50Y,1Y,CARRY,0.0
2022-09-28 00:00:00,roll_carry,50Y,1Y,ROLL,-3.59371
2022-09-28 00:00:00,roll_carry,50Y,1Y,TOTAL_CARRY,-3.59371
2022-09-28 00:00:00,roll_carry,5Y,10Y,CARRY,0.0
2022-09-28 00:00:00,roll_carry,5Y,10Y,ROLL,-0.337555
2022-09-28 00:00:00,roll_carry,5Y,10Y,TOTAL_CARRY,-0.337555
2022-09-28 00:00:00,roll_carry,5Y,15Y,CARRY,0.0
2022-09-28 00:00:00,roll_carry,5Y,15Y,ROLL,-1.14842
2022-09-28 00:00:00,roll_carry,5Y,15Y,TOTAL_CARRY,-1.14842
2022-09-28 00:00:00,roll_carry,5Y,1Y,CARRY,0.0
2022-09-28 00:00:00,roll_carry,5Y,1Y,ROLL,-0.513334
2022-09-28 00:00:00,roll_carry,5Y,1Y,TOTAL_CARRY,-0.513334
2022-09-28 00:00:00,roll_carry,5Y,20Y,CARRY,0.0
2022-09-28 00:00:00,roll_carry,5Y,20Y,ROLL,-1.49496
2022-09-28 00:00:00,roll_carry,5Y,20Y,TOTAL_CARRY,-1.49496
2022-09-28 00:00:00,roll_carry,5Y,2Y,CARRY,0.0
2022-09-28 00:00:00,roll_carry,5Y,2Y,ROLL,-1.10991
2022-09-28 00:00:00,roll_carry,5Y,2Y,TOTAL_CARRY,-1.10991
2022-09-28 00:00:00,roll_carry,5Y,3Y,CARRY,0.0
2022-09-28 00:00:00,roll_carry,5Y,3Y,ROLL,-0.803608
2022-09-28 00:00:00,roll_carry,5Y,3Y,TOTAL_CARRY,-0.803608
2022-09-28 00:00:00,roll_carry,5Y,4Y,CARRY,0.0
2022-09-28 00:00:00,roll_carry,5Y,4Y,ROLL,-0.416121
2022-09-28 00:00:00,roll_carry,5Y,4Y,TOTAL_CARRY,-0.416121
2022-09-28 00:00:00,roll_carry,5Y,5Y,CARRY,0.0
2022-09-28 00:00:00,roll_carry,5Y,5Y,ROLL,-0.084559
2022-09-28 00:00:00,roll_carry,5Y,5Y,TOTAL_CARRY,-0.084559
2022-09-28 00:00:00,roll_carry,5Y,7Y,CARRY,0.0
2022-09-28 00:00:00,roll_carry,5Y,7Y,ROLL,0.059535
2022-09-28 00:00:00,roll_carry,5Y,7Y,TOTAL_CARRY,0.059535
2022-09-28 00:00:00,roll_carry,6M,10Y,CARRY,0.0
2022-09-28 00:00:00,roll_carry,6M,10Y,ROLL,-2.99888
2022-09-28 00:00:00,roll_carry,6M,10Y,TOTAL_CARRY,-2.99888
2022-09-28 00:00:00,roll_carry,6M,1Y,CARRY,0.0
2022-09-28 00:00:00,roll_carry,6M,1Y,ROLL,-4.25596
2022-09-28 00:00:00,roll_carry,6M,1Y,TOTAL_CARRY,-4.25596
2022-09-28 00:00:00,roll_carry,6M,2Y,CARRY,0.0
2022-09-28 00:00:00,roll_carry,6M,2Y,ROLL,-10.1256
2022-09-28 00:00:00,roll_carry,6M,2Y,TOTAL_CARRY,-10.1256
2022-09-28 00:00:00,roll_carry,6M,3M,CARRY,0.0
2022-09-28 00:00:00,roll_carry,6M,3M,ROLL,7.89495
2022-09-28 00:00:00,roll_carry,6M,3M,TOTAL_CARRY,7.89495
2022-09-28 00:00:00,roll_carry,6M,3Y,CARRY,0.0
2022-09-28 00:00:00,roll_carry,6M,3Y,ROLL,-8.31539
2022-09-28 00:00:00,roll_carry,6M,3Y,TOTAL_CARRY,-8.31539
2022-09-28 00:00:00,roll_carry,6M,4Y,CARRY,0.0
2022-09-28 00:00:00,roll_carry,6M,4Y,ROLL,-6.76191
2022-09-28 00:00:00,roll_carry,6M,4Y,TOTAL_CARRY,-6.76191
2022-09-28 00:00:00,roll_carry,6M,5Y,CARRY,0.0
2022-09-28 00:00:00,roll_carry,6M,5Y,ROLL,-5.49152
2022-09-28 00:00:00,roll_carry,6M,5Y,TOTAL_CARRY,-5.49152
2022-09-28 00:00:00,roll_carry,6M,6M,CARRY,0.0
2022-09-28 00:00:00,roll_carry,6M,6M,ROLL,1.52682
2022-09-28 00:00:00,roll_carry,6M,6M,TOTAL_CARRY,1.52682
2022-09-28 00:00:00,roll_carry,6M,7Y,CARRY,0.0
2022-09-28 00:00:00,roll_carry,6M,7Y,ROLL,-4.35283
2022-09-28 00:00:00,roll_carry,6M,7Y,TOTAL_CARRY,-4.35283
2022-09-28 00:00:00,roll_carry,6Y,1Y,CARRY,0.0
2022-09-28 00:00:00,roll_carry,6Y,1Y,ROLL,-1.74555
2022-09-28 00:00:00,roll_carry,6Y,1Y,TOTAL_CARRY,-1.74555
2022-09-28 00:00:00,roll_carry,6Y,2Y,CARRY,0.0
2022-09-28 00:00:00,roll_carry,6Y,2Y,ROLL,-0.953866
2022-09-28 00:00:00,roll_carry,6Y,2Y,TOTAL_CARRY,-0.953866
2022-09-28 00:00:00,roll_carry,6Y,3Y,CARRY,0.0
2022-09-28 00:00:00,roll_carry,6Y,3Y,ROLL,-0.391801
2022-09-28 00:00:00,roll_carry,6Y,3Y,TOTAL_CARRY,-0.391801
2022-09-28 00:00:00,roll_carry,6Y,4Y,CARRY,0.0
2022-09-28 00:00:00,roll_carry,6Y,4Y,ROLL,0.02809
2022-09-28 00:00:00,roll_carry,6Y,4Y,TOTAL_CARRY,0.02809
2022-09-28 00:00:00,roll_carry,7Y,1Y,CARRY,0.0
2022-09-28 00:00:00,roll_carry,7Y,1Y,ROLL,-0.137126
2022-09-28 00:00:00,roll_carry,7Y,1Y,TOTAL_CARRY,-0.137126
2022-09-28 00:00:00,roll_carry,7Y,2Y,CARRY,0.0
2022-09-28 00:00:00,roll_carry,7Y,2Y,ROLL,0.31092
2022-09-28 00:00:00,roll_carry,7Y,2Y,TOTAL_CARRY,0.31092
2022-09-28 00:00:00,roll_carry,7Y,3Y,CARRY,0.0
2022-09-28 00:00:00,roll_carry,7Y,3Y,ROLL,0.653112
2022-09-28 00:00:00,roll_carry,7Y,3Y,TOTAL_CARRY,0.653112
2022-09-28 00:00:00,roll_carry,7Y,5Y,CARRY,0.0
2022-09-28 00:00:00,roll_carry,7Y,5Y,ROLL,0.587468
2022-09-28 00:00:00,roll_carry,7Y,5Y,TOTAL_CARRY,0.587468
2022-09-28 00:00:00,roll_carry,7Y,7Y,CARRY,0.0
2022-09-28 00:00:00,roll_carry,7Y,7Y,ROLL,0.127145
2022-09-28 00:00:00,roll_carry,7Y,7Y,TOTAL_CARRY,0.127145
2022-09-28 00:00:00,roll_carry,8Y,1Y,CARRY,0.0
2022-09-28 00:00:00,roll_carry,8Y,1Y,ROLL,0.801121
2022-09-28 00:00:00,roll_carry,8Y,1Y,TOTAL_CARRY,0.801121
2022-09-28 00:00:00,roll_carry,8Y,2Y,CARRY,0.0
2022-09-28 00:00:00,roll_carry,8Y,2Y,ROLL,1.07796
2022-09-28 00:00:00,roll_carry,8Y,2Y,TOTAL_CARRY,1.07796
2022-09-28 00:00:00,roll_carry,8Y,7Y,CARRY,0.0
2022-09-28 00:00:00,roll_carry,8Y,7Y,ROLL,-0.101706
2022-09-28 00:00:00,roll_carry,8Y,7Y,TOTAL_CARRY,-0.101706
2022-09-28 00:00:00,roll_carry,9M,1Y,CARRY,0.0
2022-09-28 00:00:00,roll_carry,9M,1Y,ROLL,-11.7061
2022-09-28 00:00:00,roll_carry,9M,1Y,TOTAL_CARRY,-11.7061
2022-09-28 00:00:00,roll_carry,9M,6M,CARRY,0.0
2022-09-28 00:00:00,roll_carry,9M,6M,ROLL,-6.44424
2022-09-28 00:00:00,roll_carry,9M,6M,TOTAL_CARRY,-6.44424
2022-09-28 00:00:00,roll_carry,9Y,1Y,CARRY,0.0
2022-09-28 00:00:00,roll_carry,9Y,1Y,ROLL,1.35082
2022-09-28 00:00:00,roll_carry,9Y,1Y,TOTAL_CARRY,1.35082
2022-09-28 00:00:00,roll_carry,9Y,2Y,CARRY,0.0
2022-09-28 00:00:00,roll_carry,9Y,2Y,ROLL,1.04993
2022-09-28 00:00:00,roll_carry,9Y,2Y,TOTAL_CARRY,1.04993
2023-06-27 00:00:00,roll_carry,10Y,10Y,CARRY,0.0
2023-06-27 00:00:00,roll_carry,10Y,10Y,ROLL,-0.730841
2023-06-27 00:00:00,roll_carry,10Y,10Y,TOTAL_CARRY,-0.730841
2023-06-27 00:00:00,roll_carry,10Y,15Y,CARRY,0.0
2023-06-27 00:00:00,roll_carry,10Y,15Y,ROLL,-1.23076
2023-06-27 00:00:00,roll_carry,10Y,15Y,TOTAL_CARRY,-1.23076
2023-06-27 00:00:00,roll_carry,10Y,1Y,CARRY,0.0
2023-06-27 00:00:00,roll_carry,10Y,1Y,ROLL,2.29835
2023-06-27 00:00:00,roll_carry,10Y,1Y,TOTAL_CARRY,2.29835
2023-06-27 00:00:00,roll_carry,10Y,20Y,CARRY,0.0
2023-06-27 00:00:00,roll_carry,10Y,20Y,ROLL,-1.16101
2023-06-27 00:00:00,roll_carry,10Y,20Y,TOTAL_CARRY,-1.16101
2023-06-27 00:00:00,roll_carry,10Y,2Y,CARRY,0.0
2023-06-27 00:00:00,roll_carry,10Y,2Y,ROLL,1.46953
2023-06-27 00:00:00,roll_carry,10Y,2Y,TOTAL_CARRY,1.46953
2023-06-27 00:00:00,roll_carry,10Y,3Y,CARRY,0.0
2023-06-27 00:00:00,roll_carry,10Y,3Y,ROLL,0.950554
2023-06-27 00:00:00,roll_carry,10Y,3Y,TOTAL_CARRY,0.950554
2023-06-27 00:00:00,roll_carry,10Y,5Y,CARRY,0.0
2023-06-27 00:00:00,roll_carry,10Y,5Y,ROLL,0.358188
2023-06-27 00:00:00,roll_carry,10Y,5Y,TOTAL_CARRY,0.358188
2023-06-27 00:00:00,roll_carry,11Y,1Y,CARRY,0.0
2023-06-27 00:00:00,roll_carry,11Y,1Y,ROLL,0.61207
2023-06-27 00:00:00,roll_carry,11Y,1Y,TOTAL_CARRY,0.61207
2023-06-27 00:00:00,roll_carry,11Y,4Y,CARRY,0.0
2023-06-27 00:00:00,roll_carry,11Y,4Y,ROLL,-0.168657
2023-06-27 00:00:00,roll_carry,11Y,4Y,TOTAL_CARRY,-0.168657
2023-06-27 00:00:00,roll_carry,12Y,1Y,CARRY,0.0
2023-06-27 00:00:00,roll_carry,12Y,1Y,ROLL,-0.127505
2023-06-27 00:00:00,roll_carry,12Y,1Y,TOTAL_CARRY,-0.127505
2023-06-27 00:00:00,roll_carry,12Y,3Y,CARRY,0.0
2023-06-27 00:00:00,roll_carry,12Y,3Y,ROLL,-0.44652
2023-06-27 00:00:00,roll_carry,12Y,3Y,TOTAL_CARRY,-0.44652
2023-06-27 00:00:00,roll_carry,13Y,1Y,CARRY,0.0
2023-06-27 00:00:00,roll_carry,13Y,1Y,ROLL,-0.477114
2023-06-27 00:00:00,roll_carry,13Y,1Y,TOTAL_CARRY,-0.477114
2023-06-27 00:00:00,roll_carry,13Y,7Y,CARRY,0.0
2023-06-27 00:00:00,roll_carry,13Y,7Y,ROLL,-1.58395
2023-06-27 00:00:00,roll_carry,13Y,7Y,TOTAL_CARRY,-1.58395
2023-06-27 00:00:00,roll_carry,14Y,1Y,CARRY,0.0
2023-06-27 00:00:00,roll_carry,14Y,1Y,ROLL,-0.73496
2023-06-27 00:00:00,roll_carry,14Y,1Y,TOTAL_CARRY,-0.73496
2023-06-27 00:00:00,roll_carry,15Y,10Y,CARRY,0.0
2023-06-27 00:00:00,roll_carry,15Y,10Y,ROLL,-2.21624
2023-06-27 00:00:00,roll_carry,15Y,10Y,TOTAL_CARRY,-2.21624
2023-06-27 00:00:00,roll_carry,15Y,15Y,CARRY,0.0
2023-06-27 00:00:00,roll_carry,15Y,15Y,ROLL,-1.81335
2023-06-27 00:00:00,roll_carry,15Y,15Y,TOTAL_CARRY,-1.81335
2023-06-27 00:00:00,roll_carry,15Y,1Y,CARRY,0.0
2023-06-27 00:00:00,roll_carry,15Y,1Y,ROLL,-1.04449
2023-06-27 00:00:00,roll_carry,15Y,1Y,TOTAL_CARRY,-1.04449
2023-06-27 00:00:00,roll_carry,15Y,20Y,CARRY,0.0
2023-06-27 00:00:00,roll_carry,15Y,20Y,ROLL,-1.87775
2023-06-27 00:00:00,roll_carry,15Y,20Y,TOTAL_CARRY,-1.87775
2023-06-27 00:00:00,roll_carry,15Y,2Y,CARRY,0.0
2023-06-27 00:00:00,roll_carry,15Y,2Y,ROLL,-1.27735
2023-06-27 00:00:00,roll_carry,15Y,2Y,TOTAL_CARRY,-1.27735
2023-06-27 00:00:00,roll_carry,15Y,5Y,CARRY,0.0
2023-06-27 00:00:00,roll_carry,15Y,5Y,ROLL,-2.01122
2023-06-27 00:00:00,roll_carry,15Y,5Y,TOTAL_CARRY,-2.01122
2023-06-27 00:00:00,roll_carry,16Y,1Y,CARRY,0.0
2023-06-27 00:00:00,roll_carry,16Y,1Y,ROLL,-1.51689
2023-06-27 00:00:00,roll_carry,16Y,1Y,TOTAL_CARRY,-1.51689
2023-06-27 00:00:00,roll_carry,16Y,4Y,CARRY,0.0
2023-06-27 00:00:00,roll_carry,16Y,4Y,ROLL,-2.27288
2023-06-27 00:00:00,roll_carry,16Y,4Y,TOTAL_CARRY,-2.27288
2023-06-27 00:00:00,roll_carry,17Y,1Y,CARRY,0.0
2023-06-27 00:00:00,roll_carry,17Y,1Y,ROLL,-2.07977
2023-06-27 00:00:00,roll_carry,17Y,1Y,TOTAL_CARRY,-2.07977
2023-06-27 00:00:00,roll_carry,17Y,3Y,CARRY,0.0
2023-06-27 00:00:00,roll_carry,17Y,3Y,ROLL,-2.54324
2023-06-27 00:00:00,roll_carry,17Y,3Y,TOTAL_CARRY,-2.54324
2023-06-27 00:00:00,roll_carry,18M,1Y,CARRY,0.0
2023-06-27 00:00:00,roll_carry,18M,1Y,ROLL,-20.8458
2023-06-27 00:00:00,roll_carry,18M,1Y,TOTAL_CARRY,-20.8458
2023-06-27 00:00:00,roll_carry,18M,6M,CARRY,0.0
2023-06-27 00:00:00,roll_carry,18M,6M,ROLL,-29.3405
2023-06-27 00:00:00,roll_carry,18M,6M,TOTAL_CARRY,-29.3405
2023-06-27 00:00:00,roll_carry,18Y,1Y,CARRY,0.0
2023-06-27 00:00:00,roll_carry,18Y,1Y,ROLL,-2.62769
2023-06-27 00:00:00,roll_carry,18Y,1Y,TOTAL_CARRY,-2.62769
2023-06-27 00:00:00,roll_carry,19Y,1Y,CARRY,0.0
2023-06-27 00:00:00,roll_carry,19Y,1Y,ROLL,-2.95042
2023-06-27 00:00:00,roll_carry,19Y,1Y,TOTAL_CARRY,-2.95042
2023-06-27 00:00:00,roll_carry,1Y,10Y,CARRY,0.0
2023-06-27 00:00:00,roll_carry,1Y,10Y,ROLL,-5.07233
2023-06-27 00:00:00,roll_carry,1Y,10Y,TOTAL_CARRY,-5.07233
2023-06-27 00:00:00,roll_carry,1Y,15Y,CARRY,0.0
2023-06-27 00:00:00,roll_carry,1Y,15Y,ROLL,-3.74022
2023-06-27 00:00:00,roll_carry,1Y,15Y,TOTAL_CARRY,-3.74022
2023-06-27 00:00:00,roll_carry,1Y,1Y,CARRY,0.0
2023-06-27 00:00:00,roll_carry,1Y,1Y,ROLL,-37.042
2023-06-27 00:00:00,roll_carry,1Y,1Y,TOTAL_CARRY,-37.042
2023-06-27 00:00:00,roll_carry,1Y,20Y,CARRY,0.0
2023-06-27 00:00:00,roll_carry,1Y,20Y,ROLL,-3.49134
2023-06-27 00:00:00,roll_carry,1Y,20Y,TOTAL_CARRY,-3.49134
2023-06-27 00:00:00,roll_carry,1Y,2Y,CARRY,0.0
2023-06-27 00:00:00,roll_carry,1Y,2Y,ROLL,-23.234
2023-06-27 00:00:00,roll_carry,1Y,2Y,TOTAL_CARRY,-23.234
2023-06-27 00:00:00,roll_carry,1Y,3M,CARRY,0.0
2023-06-27 00:00:00,roll_carry,1Y,3M,ROLL,-41.3496
2023-06-27 00:00:00,roll_carry,1Y,3M,TOTAL_CARRY,-41.3496
2023-06-27 00:00:00,roll_carry,1Y,3Y,CARRY,0.0
2023-06-27 00:00:00,roll_carry,1Y,3Y,ROLL,-17.267
2023-06-27 00:00:00,roll_carry,1Y,3Y,TOTAL_CARRY,-17.267
2023-06-27 00:00:00,roll_carry,1Y,4Y,CARRY,0.0
2023-06-27 00:00:00,roll_carry,1Y,4Y,ROLL,-13.0809
2023-06-27 00:00:00,roll_carry,1Y,4Y,TOTAL_CARRY,-13.0809
2023-06-27 00:00:00,roll_carry,1Y,5Y,CARRY,0.0
2023-06-27 00:00:00,roll_carry,1Y,5Y,ROLL,-10.4928
2023-06-27 00:00:00,roll_carry,1Y,5Y,TOTAL_CARRY,-10.4928
2023-06-27 00:00:00,roll_carry,1Y,6M,CARRY,0.0
2023-06-27 00:00:00,roll_carry,1Y,6M,ROLL,-42.4571
2023-06-27 00:00:00,roll_carry,1Y,6M,TOTAL_CARRY,-42.4571
2023-06-27 00:00:00,roll_carry,1Y,7Y,CARRY,0.0
2023-06-27 00:00:00,roll_carry,1Y,7Y,ROLL,-7.48858
2023-06-27 00:00:00,roll_carry,1Y,7Y,TOTAL_CARRY,-7.48858
2023-06-27 00:00:00,roll_carry,20Y,10Y,CARRY,0.0
2023-06-27 00:00:00,roll_carry,20Y,10Y,ROLL,-1.63948
2023-06-27 00:00:00,roll_carry,20Y,10Y,TOTAL_CARRY,-1.63948
2023-06-27 00:00:00,roll_carry,20Y,15Y,CARRY,0.0
2023-06-27 00:00:00,roll_carry,20Y,15Y,ROLL,-1.76378
2023-06-27 00:00:00,roll_carry,20Y,15Y,TOTAL_CARRY,-1.76378
2023-06-27 00:00:00,roll_carry,20Y,1Y,CARRY,0.0
2023-06-27 00:00:00,roll_carry,20Y,1Y,ROLL,-3.08408
2023-06-27 00:00:00,roll_carry,20Y,1Y,TOTAL_CARRY,-3.08408
2023-06-27 00:00:00,roll_carry,20Y,20Y,CARRY,0.0
2023-06-27 00:00:00,roll_carry,20Y,20Y,ROLL,-1.76417
2023-06-27 00:00:00,roll_carry,20Y,20Y,TOTAL_CARRY,-1.76417
2023-06-27 00:00:00,roll_carry,20Y,5Y,CARRY,0.0
2023-06-27 00:00:00,roll_carry,20Y,5Y,ROLL,-2.40187
2023-06-27 00:00:00,roll_carry,20Y,5Y,TOTAL_CARRY,-2.40187
2023-06-27 00:00:00,roll_carry,25Y,10Y,CARRY,0.0
2023-06-27 00:00:00,roll_carry,25Y,10Y,ROLL,-1.36838
2023-06-27 00:00:00,roll_carry,25Y,10Y,TOTAL_CARRY,-1.36838
2023-06-27 00:00:00,roll_carry,25Y,1Y,CARRY,0.0
2023-06-27 00:00:00,roll_carry,25Y,1Y,ROLL,-1.0027
2023-06-27 00:00:00,roll_carry,25Y,1Y,TOTAL_CARRY,-1.0027
2023-06-27 00:00:00,roll_carry,25Y,5Y,CARRY,0.0
2023-06-27 00:00:00,roll_carry,25Y,5Y,ROLL,-0.768167
2023-06-27 00:00:00,roll_carry,25Y,5Y,TOTAL_CARRY,-0.768167
2023-06-27 00:00:00,roll_carry,2Y,10Y,CARRY,0.0
2023-06-27 00:00:00,roll_carry,2Y,10Y,ROLL,-0.792659
2023-06-27 00:00:00,roll_carry,2Y,10Y,TOTAL_CARRY,-0.792659
2023-06-27 00:00:00,roll_carry,2Y,1Y,CARRY,0.0
2023-06-27 00:00:00,roll_carry,2Y,1Y,ROLL,-9.23764
2023-06-27 00:00:00,roll_carry,2Y,1Y,TOTAL_CARRY,-9.23764
2023-06-27 00:00:00,roll_carry,2Y,2Y,CARRY,0.0
2023-06-27 00:00:00,roll_carry,2Y,2Y,ROLL,-6.94717
2023-06-27 00:00:00,roll_carry,2Y,2Y,TOTAL_CARRY,-6.94717
2023-06-27 00:00:00,roll_carry,2Y,3Y,CARRY,0.0
2023-06-27 00:00:00,roll_carry,2Y,3Y,ROLL,-4.54755
2023-06-27 00:00:00,roll_carry,2Y,3Y,TOTAL_CARRY,-4.54755
2023-06-27 00:00:00,roll_carry,2Y,4Y,CARRY,0.0
2023-06-27 00:00:00,roll_carry,2Y,4Y,ROLL,-3.29112
2023-06-27 00:00:00,roll_carry,2Y,4Y,TOTAL_CARRY,-3.29112
2023-06-27 00:00:00,roll_carry,2Y,5Y,CARRY,0.0
2023-06-27 00:00:00,roll_carry,2Y,5Y,ROLL,-2.59623
2023-06-27 00:00:00,roll_carry,2Y,5Y,TOTAL_CARRY,-2.59623
2023-06-27 00:00:00,roll_carry,2Y,7Y,CARRY,0.0
2023-06-27 00:00:00,roll_carry,2Y,7Y,ROLL,-1.56263
2023-06-27 00:00:00,roll_carry,2Y,7Y,TOTAL_CARRY,-1.56263
2023-06-27 00:00:00,roll_carry,30Y,10Y,CARRY,0.0
2023-06-27 00:00:00,roll_carry,30Y,10Y,ROLL,-1.85097
2023-06-27 00:00:00,roll_carry,30Y,10Y,TOTAL_CARRY,-1.85097
2023-06-27 00:00:00,roll_carry,30Y,1Y,CARRY,0.0
2023-06-27 00:00:00,roll_carry,30Y,1Y,ROLL,-1.20659
2023-06-27 00:00:00,roll_carry,30Y,1Y,TOTAL_CARRY,-1.20659
2023-06-27 00:00:00,roll_carry,30Y,5Y,CARRY,0.0
2023-06-27 00:00:00,roll_carry,30Y,5Y,ROLL,-2.03186
2023-06-27 00:00:00,roll_carry,30Y,5Y,TOTAL_CARRY,-2.03186
2023-06-27 00:00:00,roll_carry,35Y,1Y,CARRY,0.0
2023-06-27 00:00:00,roll_carry,35Y,1Y,ROLL,-2.60494
2023-06-27 00:00:00,roll_carry,35Y,1Y,TOTAL_CARRY,-2.60494
2023-06-27 00:00:00,roll_carry,3M,10Y,CARRY,0.0
2023-06-27 00:00:00,roll_carry,3M,10Y,ROLL,-5.97125
2023-06-27 00:00:00,roll_carry,3M,10Y,TOTAL_CARRY,-5.97125
2023-06-27 00:00:00,roll_carry,3M,15Y,CARRY,0.0
2023-06-27 00:00:00,roll_carry,3M,15Y,ROLL,-4.25091
2023-06-27 00:00:00,roll_carry,3M,15Y,TOTAL_CARRY,-4.25091
2023-06-27 00:00:00,roll_carry,3M,1Y,CARRY,0.0
2023-06-27 00:00:00,roll_carry,3M,1Y,ROLL,-18.2687
2023-06-27 00:00:00,roll_carry,3M,1Y,TOTAL_CARRY,-18.2687
2023-06-27 00:00:00,roll_carry,3M,20Y,CARRY,0.0
