tag,dataset,index_or_ccy,product,f4,f5
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.17Y.3Y.CARRY,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,17Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.17Y.3Y.ROLL,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,17Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.17Y.3Y.TOTAL_CARRY,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,17Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.18M.1Y.CARRY,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,18M
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.18M.1Y.ROLL,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,18M
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.18M.1Y.TOTAL_CARRY,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,18M
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.18M.6M.CARRY,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,18M
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.18M.6M.ROLL,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,18M
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.18M.6M.TOTAL_CARRY,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,18M
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.18Y.1Y.CARRY,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,18Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.18Y.1Y.ROLL,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,18Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.18Y.1Y.TOTAL_CARRY,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,18Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.19Y.1Y.CARRY,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,19Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.19Y.1Y.ROLL,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,19Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.19Y.1Y.TOTAL_CARRY,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,19Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.1Y.10Y.CARRY,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,1Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.1Y.10Y.ROLL,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,1Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.1Y.10Y.TOTAL_CARRY,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,1Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.1Y.15Y.CARRY,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,1Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.1Y.15Y.ROLL,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,1Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.1Y.15Y.TOTAL_CARRY,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,1Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.1Y.1Y.CARRY,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,1Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.1Y.1Y.ROLL,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,1Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.1Y.1Y.TOTAL_CARRY,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,1Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.1Y.20Y.CARRY,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,1Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.1Y.20Y.ROLL,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,1Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.1Y.20Y.TOTAL_CARRY,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,1Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.1Y.2Y.CARRY,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,1Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.1Y.2Y.ROLL,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,1Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.1Y.2Y.TOTAL_CARRY,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,1Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.1Y.3M.CARRY,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,1Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.1Y.3M.ROLL,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,1Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.1Y.3M.TOTAL_CARRY,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,1Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.1Y.3Y.CARRY,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,1Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.1Y.3Y.ROLL,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,1Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.1Y.3Y.TOTAL_CARRY,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,1Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.1Y.4Y.CARRY,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,1Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.1Y.4Y.ROLL,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,1Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.1Y.4Y.TOTAL_CARRY,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,1Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.1Y.5Y.CARRY,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,1Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.1Y.5Y.ROLL,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,1Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.1Y.5Y.TOTAL_CARRY,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,1Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.1Y.6M.CARRY,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,1Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.1Y.6M.ROLL,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,1Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.1Y.6M.TOTAL_CARRY,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,1Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.1Y.7Y.CARRY,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,1Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.1Y.7Y.ROLL,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,1Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.1Y.7Y.TOTAL_CARRY,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,1Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.20Y.10Y.CARRY,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,20Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.20Y.10Y.ROLL,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,20Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.20Y.10Y.TOTAL_CARRY,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,20Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.20Y.15Y.CARRY,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,20Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.20Y.15Y.ROLL,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,20Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.20Y.15Y.TOTAL_CARRY,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,20Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.20Y.1Y.CARRY,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,20Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.20Y.1Y.ROLL,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,20Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.20Y.1Y.TOTAL_CARRY,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,20Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.20Y.20Y.CARRY,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,20Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.20Y.20Y.ROLL,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,20Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.20Y.20Y.TOTAL_CARRY,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,20Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.20Y.5Y.CARRY,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,20Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.20Y.5Y.ROLL,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,20Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.20Y.5Y.TOTAL_CARRY,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,20Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.25Y.10Y.CARRY,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,25Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.25Y.10Y.ROLL,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,25Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.25Y.10Y.TOTAL_CARRY,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,25Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.25Y.1Y.CARRY,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,25Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.25Y.1Y.ROLL,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,25Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.25Y.1Y.TOTAL_CARRY,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,25Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.25Y.5Y.CARRY,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,25Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.25Y.5Y.ROLL,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,25Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.25Y.5Y.TOTAL_CARRY,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,25Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.2Y.10Y.CARRY,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,2Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.2Y.10Y.ROLL,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,2Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.2Y.10Y.TOTAL_CARRY,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,2Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.2Y.1Y.CARRY,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,2Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.2Y.1Y.ROLL,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,2Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.2Y.1Y.TOTAL_CARRY,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,2Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.2Y.2Y.CARRY,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,2Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.2Y.2Y.ROLL,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,2Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.2Y.2Y.TOTAL_CARRY,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,2Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.2Y.3Y.CARRY,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,2Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.2Y.3Y.ROLL,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,2Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.2Y.3Y.TOTAL_CARRY,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,2Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.2Y.4Y.CARRY,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,2Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.2Y.4Y.ROLL,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,2Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.2Y.4Y.TOTAL_CARRY,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,2Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.2Y.5Y.CARRY,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,2Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.2Y.5Y.ROLL,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,2Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.2Y.5Y.TOTAL_CARRY,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,2Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.2Y.7Y.CARRY,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,2Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.2Y.7Y.ROLL,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,2Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.2Y.7Y.TOTAL_CARRY,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,2Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.30Y.10Y.CARRY,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,30Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.30Y.10Y.ROLL,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,30Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.30Y.10Y.TOTAL_CARRY,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,30Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.30Y.1Y.CARRY,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,30Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.30Y.1Y.ROLL,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,30Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.30Y.1Y.TOTAL_CARRY,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,30Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.30Y.5Y.CARRY,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,30Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.30Y.5Y.ROLL,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,30Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.30Y.5Y.TOTAL_CARRY,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,30Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.35Y.1Y.CARRY,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,35Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.35Y.1Y.ROLL,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,35Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.35Y.1Y.TOTAL_CARRY,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,35Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.3M.10Y.CARRY,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,3M
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.3M.10Y.ROLL,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,3M
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.3M.10Y.TOTAL_CARRY,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,3M
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.3M.15Y.CARRY,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,3M
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.3M.15Y.ROLL,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,3M
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.3M.15Y.TOTAL_CARRY,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,3M
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.3M.1Y.CARRY,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,3M
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.3M.1Y.ROLL,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,3M
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.3M.1Y.TOTAL_CARRY,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,3M
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.3M.20Y.CARRY,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,3M
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.3M.20Y.ROLL,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,3M
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.3M.20Y.TOTAL_CARRY,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,3M
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.3M.2Y.CARRY,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,3M
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.3M.2Y.ROLL,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,3M
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.3M.2Y.TOTAL_CARRY,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,3M
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.3M.3M.CARRY,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,3M
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.3M.3M.ROLL,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,3M
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.3M.3M.TOTAL_CARRY,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,3M
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.3M.3Y.CARRY,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,3M
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.3M.3Y.ROLL,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,3M
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.3M.3Y.TOTAL_CARRY,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,3M
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.3M.4Y.CARRY,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,3M
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.3M.4Y.ROLL,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,3M
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.3M.4Y.TOTAL_CARRY,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,3M
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.3M.5Y.CARRY,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,3M
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.3M.5Y.ROLL,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,3M
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.3M.5Y.TOTAL_CARRY,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,3M
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.3M.6M.CARRY,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,3M
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.3M.6M.ROLL,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,3M
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.3M.6M.TOTAL_CARRY,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,3M
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.3M.7Y.CARRY,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,3M
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.3M.7Y.ROLL,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,3M
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.3M.7Y.TOTAL_CARRY,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,3M
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.3Y.1Y.CARRY,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,3Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.3Y.1Y.ROLL,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,3Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.3Y.1Y.TOTAL_CARRY,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,3Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.3Y.2Y.CARRY,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,3Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.3Y.2Y.ROLL,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,3Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.3Y.2Y.TOTAL_CARRY,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,3Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.3Y.3Y.CARRY,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,3Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.3Y.3Y.ROLL,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,3Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.3Y.3Y.TOTAL_CARRY,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,3Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.3Y.4Y.CARRY,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,3Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.3Y.4Y.ROLL,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,3Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.3Y.4Y.TOTAL_CARRY,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,3Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.3Y.5Y.CARRY,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,3Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.3Y.5Y.ROLL,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,3Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.3Y.5Y.TOTAL_CARRY,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,3Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.3Y.7Y.CARRY,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,3Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.3Y.7Y.ROLL,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,3Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.3Y.7Y.TOTAL_CARRY,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,3Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.40Y.1Y.CARRY,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,40Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.40Y.1Y.ROLL,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,40Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.40Y.1Y.TOTAL_CARRY,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,40Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.45Y.1Y.CARRY,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,45Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.45Y.1Y.ROLL,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,45Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.45Y.1Y.TOTAL_CARRY,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,45Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.4Y.1Y.CARRY,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,4Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.4Y.1Y.ROLL,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,4Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.4Y.1Y.TOTAL_CARRY,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,4Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.4Y.2Y.CARRY,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,4Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.4Y.2Y.ROLL,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,4Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.4Y.2Y.TOTAL_CARRY,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,4Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.4Y.3Y.CARRY,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,4Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.4Y.3Y.ROLL,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,4Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.4Y.3Y.TOTAL_CARRY,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,4Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.4Y.4Y.CARRY,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,4Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.4Y.4Y.ROLL,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,4Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.4Y.4Y.TOTAL_CARRY,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,4Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.4Y.5Y.CARRY,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,4Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.4Y.5Y.ROLL,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,4Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.4Y.5Y.TOTAL_CARRY,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,4Y
RATES.OIS.AUD_AONIA.ROLL_CARRY.3M.50Y.1Y.CARRY,RATES.OIS,AUD_AONIA,ROLL_CARRY,3M,50Y
